#{"t_start": 1785076191.0499036, "env_id": "None"}
r,l,t
363.85,83,16.452452
247.6,64,16.553448
276.2,98,16.863451
317.8,70,16.981456
362.05,74,17.093453
120.75,85,17.220455
328.1,76,17.350452
280.4,93,17.508451
310.6,112,17.68345
338.25,78,17.809448
394.75,92,17.971455
264.9,73,18.120449
296.95,78,18.239459
292.4,73,18.346449
194.1,67,18.456455
310.0,114,18.649452
317.85,81,18.776449
373.3,72,18.883453
462.85,84,19.038453
340.8,64,19.159524
373.25,77,19.29223
354.5,77,19.408229
381.75,85,19.547234
380.8,83,19.680229
305.6,77,19.810228
448.0,63,19.908234
432.05,89,20.079228
431.1,76,20.21723
410.05,108,20.382236
357.35,73,20.49523
404.55,77,20.637236
411.0,114,20.833227
426.8,77,20.950233
428.1,80,21.082231
407.5,76,21.230237
436.65,109,21.402235
402.35,70,21.519229
425.65,84,21.663229
453.7,67,21.785232
444.65,68,21.90523
448.45,79,22.040232
415.0,63,22.151233
388.1,65,22.266229
409.0,99,22.561751
448.35,72,22.683756
478.1,94,22.835751
397.55,84,23.003756
429.0,69,23.127756
414.65,84,23.269754
473.35,85,23.411751
429.75,83,23.577753
474.0,73,23.712757
498.05,85,23.899755
495.55,80,24.029759
500.0,85,24.264754
458.95,69,24.414754
482.05,81,24.561757
463.25,77,24.809756
500.0,82,25.043757
453.35,80,25.290095
459.8,118,25.5641
498.05,83,25.727096
482.55,81,25.873098
433.8,65,25.988098
464.75,84,26.132097
468.0,116,26.328095
435.9,66,26.464098
466.05,79,26.611103
442.2,97,26.780093
436.5,84,26.929096
471.1,76,27.121094
481.55,77,27.271102
465.05,117,27.511092
447.4,77,27.6581
412.95,91,27.836098
464.6,81,27.9901
461.9,68,28.113101
469.0,68,28.238096
462.2,83,28.404559
440.05,59,28.515564
491.1,85,28.669564
463.55,93,28.942566
470.15,80,29.123562
477.55,90,29.268564
464.45,107,29.437563
460.8,79,29.702563
481.25,73,29.932567
394.0,95,30.12656
500.0,75,30.28756
462.4,73,30.463562
500.0,98,30.702566
449.0,74,30.893564
480.7,94,31.067559
442.65,96,31.23063
438.7,78,31.393693
476.05,66,31.501694
442.85,72,31.625697
484.7,89,31.773697
478.7,74,31.913694
472.85,77,32.0627
408.55,83,32.2077
371.7,75,32.332696
496.75,76,32.480691
497.4,97,32.649692
465.35,81,32.775701
406.2,67,32.883694
474.0,68,33.008696
472.45,84,33.169693
466.4,87,33.312691
480.7,97,33.477692
487.0,60,33.592695
498.05,92,33.746698
500.0,86,33.875693
427.4,63,33.980694
374.45,200,34.398203
353.6,106,34.580207
407.25,100,34.745208
441.65,64,34.860213
458.4,71,34.987207
457.05,86,35.272206
390.45,77,35.412208
444.3,82,35.548208
418.95,90,35.720204
432.5,89,35.864214
416.6,76,36.000206
494.8,80,36.144203
470.45,80,36.312207
434.0,64,36.427208
419.0,69,36.545213
436.35,91,36.805205
489.8,71,36.996207
482.4,74,37.133212
452.05,70,37.289382
421.2,77,37.422379
396.15,133,37.669386
402.55,76,37.805383
440.35,96,37.968385
479.4,85,38.117383
498.05,64,38.250379
442.5,94,38.416387
410.8,113,38.604382
497.4,93,38.761383
408.55,86,38.912382
483.55,100,39.086384
463.1,80,39.233401
426.4,87,39.378379
403.85,66,39.501382
480.45,81,39.645379
461.3,95,39.797381
447.5,57,39.895384
477.55,77,40.030383
469.55,78,40.17138
414.7,74,40.297384
428.8,66,40.421898
472.85,64,40.547896
450.45,81,40.675899
414.85,96,40.834906
454.35,81,40.968894
498.7,80,41.426893
385.85,97,41.582896
435.15,76,41.716893
448.95,68,41.834903
466.85,88,41.992901
489.15,77,42.135896
458.1,79,42.258896
346.55,76,42.375898
448.35,76,42.510893
396.2,78,42.644899
474.2,84,42.863899
460.95,96,43.028898
492.2,81,43.209902
405.5,82,43.35502
476.6,77,43.492026
379.25,92,43.654024
353.35,72,43.789023
464.95,81,43.943028
427.1,77,44.071025
458.4,107,44.24702
455.3,79,44.390023
450.45,71,44.521023
425.75,75,44.644021
446.35,89,44.80202
454.8,77,44.953026
479.4,71,45.085023
367.1,71,45.216025
475.95,85,45.356025
448.9,81,45.510025
408.35,80,45.650021
377.25,91,45.808026
450.35,82,45.937025
434.75,70,46.07002
454.6,78,46.21703
415.0,69,46.336025
490.25,86,46.481247
485.05,68,46.607244
478.5,101,46.826249
448.85,74,46.964259
465.3,78,47.096249
455.15,72,47.372242
428.25,87,47.522245
481.45,66,47.624252
416.8,109,47.805247
436.0,119,48.02625
465.1,79,48.15825
451.75,81,48.288242
456.7,72,48.409246
490.85,76,48.552242
436.65,76,48.699245
435.4,97,48.922251
453.9,71,49.110246
444.95,83,49.363647
476.75,82,49.547654
458.55,86,49.751647
437.75,126,50.001645
457.45,91,50.174648
460.9,94,50.315645
465.55,68,50.427646
433.4,83,50.58865
481.15,84,50.743648
434.15,95,50.895646
367.25,73,51.015645
440.15,79,51.148644
374.7,155,51.41965
340.25,93,51.630646
492.8,62,51.76065
419.55,100,51.92265
435.8,117,52.145647
328.1,90,52.280648
405.35,114,52.466176
454.7,69,52.583172
433.55,86,52.761173
443.9,68,52.874176
455.0,90,53.011176
461.8,79,53.149178
437.75,73,53.283179
437.45,73,53.401174
377.55,98,53.564173
492.85,72,53.685173
434.35,86,53.989176
431.75,70,54.106181
445.6,69,54.229176
443.15,78,54.365175
440.05,91,54.580176
500.0,83,54.918172
426.4,54,55.019171
456.25,72,55.176182
357.2,151,55.553361
387.95,99,55.755387
498.7,72,55.88936
458.4,92,56.07036
443.55,61,56.198368
475.85,95,56.360363
442.35,80,56.489365
460.35,77,56.61037
446.15,68,56.757362
347.55,91,56.907365
423.05,83,57.054365
387.65,72,57.173364
438.95,83,57.333365
446.35,92,57.546365
402.35,85,57.713364
421.4,133,58.108365
420.4,83,58.313364
497.4,90,58.47189
476.6,78,58.637885
448.2,65,58.749885
469.0,84,58.916889
458.55,83,59.068894
418.4,69,59.199891
459.85,93,59.345887
437.15,111,59.536884
436.15,92,59.700886
435.15,76,59.821889
452.7,68,59.931885
471.3,76,60.074894
411.4,78,60.230888
432.4,94,60.731889
463.7,77,61.02689
440.4,83,61.249392
482.45,91,61.404509
485.05,89,61.56051
460.0,74,61.70851
471.4,79,61.891511
453.8,70,62.026509
455.15,90,62.200509
491.1,57,62.321513
477.75,78,62.546509
490.25,85,62.789505
473.35,76,62.945516
422.5,79,63.136513
398.7,76,63.33251
430.25,86,63.517514
470.75,76,63.69651
436.1,59,63.81351
471.4,64,63.981512
464.2,78,64.172511
410.9,113,64.468032
443.45,83,64.704039
458.5,92,64.944035
467.6,68,65.095032
448.1,84,65.247032
479.8,65,65.362033
403.95,103,65.594035
441.15,94,65.804033
484.4,63,65.917037
455.65,90,66.122036
410.45,93,66.355031
442.45,79,66.505033
409.0,135,67.132035
432.9,106,67.568655
409.0,92,67.821659
445.1,99,68.085658
384.6,66,68.396685
442.0,87,68.606652
472.8,87,69.300661
436.4,66,69.720649
468.75,90,69.911652
412.05,79,70.10465
420.35,81,70.293715
420.55,105,70.539185
385.0,158,70.869184
441.85,86,71.056188
411.6,81,71.254181
456.4,76,71.396185
447.8,79,71.525184
477.9,101,71.739186
432.15,87,72.001189
461.6,90,72.199187
493.5,79,72.345188
479.4,90,72.520196
418.15,120,72.807189
484.4,83,72.94519
454.5,95,73.154185
423.6,68,73.298715
473.35,78,73.502326
266.05,98,73.694327
470.0,66,73.843331
444.2,79,74.008329
458.45,89,74.208323
433.75,84,74.367326
481.8,93,74.630327
461.15,91,75.167328
424.55,94,75.736325
431.9,108,76.038325
413.1,74,76.333324
438.2,65,76.570855
411.55,77,76.835856
482.75,113,77.194859
450.75,90,77.398864
477.25,95,77.606855
402.85,129,77.866859
450.7,73,77.999854
384.75,64,78.106855
474.75,87,78.259855
445.55,56,78.378852
414.85,78,78.533855
445.9,91,78.714862
425.45,87,78.865862
418.25,61,79.015856
487.0,82,79.197857
445.4,95,79.379936
427.6,98,79.553997
445.6,73,79.730994
458.25,98,79.904001
443.35,84,80.163997
439.2,81,80.332
442.75,84,80.602998
485.0,93,81.532
495.45,70,82.118995
469.8,78,82.352004
494.8,80,82.710413
351.25,63,82.828404
453.4,74,82.95941
453.05,86,83.106405
439.5,89,83.299405
477.2,75,83.439412
463.15,83,83.59641
481.3,65,83.711411
493.5,77,83.855405
387.4,87,84.043412
459.75,96,84.274409
426.0,70,84.449406
432.1,88,84.643409
470.9,81,84.788405
441.45,99,84.978406
432.2,80,85.152406
452.7,88,85.338409
368.65,146,85.579532
411.0,83,85.720535
488.3,74,85.830528
463.55,77,86.01053
382.35,151,86.290527
460.65,83,86.438527
437.3,78,86.689534
436.95,102,87.031532
376.2,73,87.176534
472.7,95,87.340536
405.75,91,87.492532
470.1,81,87.649529
482.0,89,87.800532
425.1,86,87.930532
471.45,77,88.044531
426.0,77,88.352532
480.5,84,88.485531
364.15,99,88.661042
438.7,81,88.801048
466.85,87,88.970041
431.05,85,89.109053
452.05,118,89.295047
399.1,100,89.469049
468.95,72,89.599045
411.4,73,89.728046
435.45,57,89.828045
485.05,61,89.941041
474.65,82,90.097047
459.15,80,90.230045
465.7,86,90.387049
420.35,76,90.504045
445.85,91,90.66304
480.6,72,90.783045
403.5,85,90.920047
429.45,68,91.033045
442.9,75,91.163048
453.75,83,91.299044
452.75,104,91.485168
407.5,82,91.615169
461.65,81,91.781174
475.95,82,91.918171
463.7,101,92.359175
445.0,75,92.519174
450.75,77,92.672173
465.25,83,92.814179
474.15,79,92.943172
432.05,76,93.084177
441.8,70,93.218168
442.15,64,93.322173
476.55,63,93.443171
464.25,74,93.568171
453.85,75,93.718181
443.2,84,93.987171
460.5,90,94.144171
446.15,79,94.283173
433.65,92,94.464176
461.0,101,94.680368
421.35,106,94.876365
465.55,85,95.01037
415.35,74,95.244365
455.8,71,95.382366
385.2,83,95.59137
307.6,87,95.787367
481.35,66,95.942369
457.1,78,96.093368
366.05,89,96.264367
496.1,75,96.402367
411.7,83,96.571363
422.65,77,96.729362
441.9,94,96.927366
425.4,100,97.102371
391.4,78,97.271368
395.8,84,97.446421
445.55,97,97.611423
464.2,86,97.765425
373.75,108,98.015419
423.45,108,98.227427
438.4,91,98.411424
432.8,94,98.582419
461.2,79,98.75142
472.7,91,98.90142
