#{"t_start": 1785072385.13933, "env_id": "None"}
r,l,t
338.25,77,86.792375
351.25,74,86.872374
351.1,73,87.491363
306.65,66,87.659377
383.0,90,87.795365
385.05,80,88.527365
355.7,94,88.761367
391.2,73,88.841363
381.05,68,90.113369
373.9,70,90.324363
392.75,78,90.528368
404.55,90,91.482612
412.8,111,91.691071
418.1,72,91.826084
288.55,86,92.376275
354.7,85,92.516933
350.1,62,92.58971
443.4,85,93.072201
364.15,74,93.1941
345.1,83,93.313465
448.0,74,93.588843
392.75,92,94.38103
409.0,101,94.595133
364.15,64,94.764203
456.55,97,95.535536
404.3,71,95.671082
384.5,79,95.818452
458.4,67,96.329934
317.65,90,96.47347
385.8,78,96.557032
381.05,73,97.023783
431.75,80,97.147314
378.55,95,97.273852
433.7,93,97.756603
401.45,68,97.869142
372.65,88,98.027221
420.7,87,98.610431
364.45,69,98.743201
343.85,66,98.848734
386.8,85,98.966268
404.05,73,99.510813
366.25,84,99.663331
417.4,93,99.836404
407.5,82,100.394097
374.1,78,100.525158
436.0,72,100.639683
394.05,89,101.13239
448.0,100,101.27992
396.0,101,101.385483
383.0,92,102.048727
436.65,80,102.153255
330.05,80,102.258787
400.5,90,102.795063
415.75,81,102.944126
377.1,78,103.076655
398.95,74,103.562716
435.0,88,103.687728
398.0,86,103.781728
387.25,96,104.254717
378.45,85,104.376718
432.4,97,104.485729
438.95,81,105.006923
445.25,75,105.146927
417.55,78,105.28292
446.7,92,105.814925
439.25,60,105.904922
471.4,87,106.000922
461.0,63,106.423917
395.5,92,106.556923
435.0,75,106.661931
390.1,99,107.169915
446.0,67,107.289919
398.15,71,107.39192
385.15,80,107.475919
430.55,70,107.92644
393.4,88,108.051447
417.55,72,108.126442
430.4,60,108.548439
415.45,102,108.697443
409.0,69,108.786441
395.35,81,109.229444
380.4,80,109.347451
409.0,77,109.447443
382.65,77,109.534454
433.7,79,109.998454
416.75,97,110.126442
372.8,68,110.201442
362.3,73,110.65944
411.25,91,110.801545
422.0,64,110.882548
446.7,87,111.360548
398.8,70,111.48855
422.0,100,111.703551
398.15,68,112.650301
407.05,103,112.878683
461.0,83,112.995209
449.35,65,113.534919
428.7,90,113.678546
391.4,77,113.783501
368.7,78,114.223258
437.0,99,114.372786
346.6,119,114.516791
424.85,71,114.969476
437.3,82,115.072022
412.8,69,115.159559
403.1,77,115.581458
461.0,75,115.705998
407.2,61,115.791565
484.4,80,115.890127
437.65,80,116.313284
470.75,77,116.412819
370.0,92,116.522378
440.15,101,117.000086
414.8,85,117.106617
407.05,83,117.199199
433.05,95,117.681891
406.4,84,117.789411
421.55,83,117.888951
430.4,100,118.382652
412.95,98,118.516184
468.1,76,118.963885
398.8,88,119.087443
443.4,86,119.19099
413.1,70,119.26854
445.55,81,119.714723
357.0,87,119.848253
451.45,70,119.926345
419.85,79,120.363048
441.75,58,120.440051
435.0,86,120.555607
407.7,79,120.983269
456.7,63,121.075786
443.4,85,121.195332
426.1,76,121.29174
437.8,83,121.844206
374.25,77,121.940759
382.2,89,122.038099
423.7,110,122.524782
447.5,82,122.640182
479.8,102,123.236795
427.8,94,123.36886
446.05,77,123.459887
380.85,80,123.895551
474.0,86,124.007101
446.7,65,124.151653
359.15,85,124.356757
413.1,88,125.108827
487.0,89,125.301827
409.0,66,125.473825
437.15,81,126.152354
448.0,81,126.331355
441.75,75,126.504354
456.55,100,127.110352
404.05,68,127.208367
487.0,75,127.294353
487.0,70,127.777351
346.3,80,127.881353
404.05,79,127.984353
461.0,81,128.416366
474.0,67,128.502353
425.8,75,128.61035
467.1,88,128.706364
416.15,82,129.13363
447.5,81,129.239631
456.4,106,129.354643
409.0,83,129.809629
456.55,82,129.92263
422.0,76,130.00664
450.8,72,130.435636
435.0,72,130.534631
443.4,84,130.63363
459.7,85,131.07163
431.4,90,131.191631
456.4,78,131.28463
446.05,77,131.696631
443.4,70,131.798639
468.25,82,131.91263
438.8,66,131.988191
464.95,71,132.436189
421.35,86,132.561177
421.5,71,132.642188
472.7,83,133.144183
478.1,90,133.25619
487.0,83,133.353191
426.1,60,133.770176
461.0,81,133.873195
458.4,70,133.973179
430.55,71,134.053189
413.1,88,134.627177
444.75,78,134.733176
434.5,78,134.82516
435.0,72,135.281226
498.05,87,135.397226
461.0,76,135.485238
456.4,74,135.903236
421.8,89,136.030231
443.55,89,136.145238
485.05,68,136.538226
487.0,74,136.651226
467.6,92,136.763229
456.55,75,136.849226
500.0,72,137.285226
451.95,66,137.382226
416.9,66,137.466232
360.75,84,137.928237
433.2,81,138.035762
395.5,76,138.136748
435.0,86,138.556749
459.05,88,138.673761
474.0,94,138.790754
421.3,96,139.286746
487.0,106,139.457748
487.0,78,139.569749
461.0,89,140.017761
461.0,72,140.110746
417.05,82,140.204758
434.5,77,140.630758
482.7,100,140.750769
448.0,84,140.862465
422.0,85,141.285984
412.75,68,141.390986
472.7,88,141.493989
443.55,84,141.937985
452.1,85,142.046985
446.7,100,142.16099
478.25,65,142.587996
443.55,83,142.707983
456.55,80,142.807985
496.75,91,143.246985
447.65,69,143.349987
364.1,75,143.519986
448.0,66,143.651985
473.65,97,144.369475
425.4,96,144.516481
456.55,78,144.639487
446.35,94,145.084476
403.85,70,145.184477
399.8,68,145.260475
434.45,73,145.677475
426.4,89,145.794487
385.1,73,145.894476
424.45,72,146.309478
432.7,82,146.420487
476.8,87,146.523474
