#{"t_start": 1785073045.0742836, "env_id": "None"}
r,l,t
234.15,93,48.420912
345.0,75,48.503915
302.0,69,48.867909
271.85,87,48.975917
305.45,88,49.081929
343.6,76,49.466917
227.8,87,49.580913
204.4,80,49.67291
219.45,84,50.054919
286.45,70,50.13992
203.1,87,50.245923
238.8,78,50.607914
264.05,75,50.698918
239.35,74,50.790922
239.85,87,50.879753
275.95,89,51.272748
273.95,80,51.37875
239.1,77,51.460754
314.1,73,51.841743
301.2,81,51.951754
287.65,77,52.035745
230.15,89,52.420753
246.75,80,52.508754
265.35,69,52.585746
228.45,93,52.966747
304.25,77,53.055747
306.05,78,53.147745
254.5,98,53.536752
291.65,65,53.612748
245.5,94,53.721749
186.4,80,54.103982
279.85,82,54.214992
289.7,96,54.318985
292.55,79,54.726988
235.75,73,54.820986
243.2,84,54.921987
289.6,110,55.331987
228.15,63,55.413987
257.1,81,55.502992
308.2,83,55.596992
159.6,94,56.019987
235.7,97,56.132985
223.85,79,56.219993
231.55,114,56.790987
190.85,87,56.902169
284.6,78,57.290162
163.65,70,57.373165
286.7,73,57.456172
337.0,74,57.528175
287.35,84,57.931171
265.6,70,58.01217
247.85,78,58.090167
225.45,76,58.464168
108.9,91,58.567171
199.45,73,58.650165
153.7,78,59.031172
228.3,88,59.131177
278.05,80,59.219172
177.3,75,59.597167
303.5,81,59.689173
276.85,74,59.785167
233.1,93,59.883167
297.65,65,60.249694
356.65,86,60.362689
220.95,98,60.460693
246.5,91,60.871695
241.5,80,60.968686
302.2,77,61.04969
257.35,86,61.440695
277.5,77,61.536688
279.05,60,61.603688
206.1,69,61.996692
220.15,76,62.089688
279.6,80,62.183692
303.0,84,62.567694
321.7,69,62.650694
263.4,81,62.750695
247.45,76,62.83408
302.65,96,63.235192
306.65,72,63.319195
306.7,76,63.406196
278.55,94,63.796196
304.3,80,63.90219
241.0,77,63.989191
278.35,76,64.357189
346.0,89,64.47519
291.95,63,64.547205
174.75,75,65.055196
277.85,83,65.159191
292.0,71,65.243195
234.75,83,65.328201
283.9,80,65.704195
293.7,90,65.803192
303.2,77,65.888195
248.95,78,66.266195
266.15,87,66.365124
391.35,72,66.439641
263.65,98,66.831648
300.7,75,66.932644
283.5,76,67.037645
303.7,73,67.402641
329.9,65,67.485644
393.4,83,67.577646
286.15,88,67.96864
322.8,97,68.082648
344.0,83,68.177647
310.75,68,68.249649
275.75,83,68.636647
353.9,103,68.756644
294.5,61,68.824643
328.4,86,69.21525
294.8,81,69.321246
329.05,58,69.382247
353.75,102,69.783247
272.0,85,69.888255
368.2,79,69.972254
285.75,81,70.344252
409.0,71,70.43725
365.55,82,70.524256
359.25,94,70.907262
320.95,67,70.996251
360.85,80,71.087246
293.55,76,71.458246
296.1,102,71.587255
292.0,86,71.682256
233.4,78,72.06877
353.1,104,72.193768
366.75,75,72.280771
305.1,73,72.67677
312.1,79,72.768772
279.95,80,72.855764
326.15,78,72.935773
354.4,73,73.306769
331.0,93,73.410763
231.55,77,73.489764
289.4,87,74.000768
327.7,81,74.104763
282.35,71,74.18179
318.0,77,74.552765
299.8,96,74.677769
255.75,70,74.756773
244.1,83,75.122537
284.15,76,75.214536
417.4,75,75.306535
295.95,83,75.669531
373.0,77,75.778584
290.05,67,75.857537
394.05,79,75.938529
274.0,96,76.343532
323.85,78,76.430537
302.7,73,76.508532
314.75,76,76.890536
357.0,67,76.990534
294.65,73,77.079533
348.1,84,77.464563
280.2,70,77.547538
231.7,70,77.632533
337.6,83,77.719532
383.0,91,78.115039
341.4,85,78.213047
377.75,83,78.300047
332.2,74,78.676043
302.0,93,78.780048
272.6,95,78.872056
318.0,99,79.286044
312.1,74,79.408043
374.7,98,79.828042
390.1,100,79.961044
340.1,60,80.036043
422.8,93,80.139048
336.4,103,80.558043
310.95,73,80.641044
340.1,64,80.707075
309.1,84,81.103419
293.5,94,81.222417
360.7,56,81.281418
271.8,63,81.643421
347.4,69,81.730423
317.1,65,81.806422
366.1,97,81.903419
271.8,76,82.316427
339.55,79,82.406422
282.55,65,82.476426
328.4,70,82.985421
379.75,73,83.065416
333.8,86,83.16442
358.2,79,83.628423
295.95,65,83.756424
393.4,81,83.900422
404.75,75,84.010421
313.4,89,84.450966
391.05,62,84.536969
411.5,70,84.610963
385.9,63,84.977963
382.0,69,85.058972
353.7,97,85.172968
339.7,81,85.263964
422.0,84,85.656964
355.05,72,85.736969
386.55,73,85.817969
352.4,96,86.217963
238.7,77,86.319959
296.35,64,86.386962
265.25,83,86.762967
277.05,78,86.858969
305.0,85,86.958049
338.25,80,87.37156
313.55,73,87.458558
264.7,74,87.540566
334.95,79,87.621566
322.75,85,88.007567
326.0,101,88.128569
381.7,87,88.521562
329.7,86,88.617562
370.0,101,88.73956
352.4,76,89.098563
339.55,108,89.234566
344.85,86,89.325559
326.55,73,89.683563
352.7,92,89.792563
326.4,67,89.865566
422.0,86,90.248029
364.35,86,90.363029
403.1,76,90.454024
422.0,75,90.529034
378.4,70,90.914032
374.1,76,91.000033
377.5,67,91.069026
349.45,61,91.437032
360.95,65,91.521026
373.55,81,91.61603
396.0,101,92.141029
350.45,66,92.220032
349.3,73,92.303038
347.55,101,92.407032
355.8,69,92.778028
355.7,72,92.859026
400.1,89,92.955005
326.25,80,93.334688
357.0,74,93.423687
350.75,74,93.506679
381.7,102,93.905687
344.0,74,93.993686
342.05,83,94.084687
369.35,93,94.484681
332.45,98,94.598687
409.0,84,94.686686
381.05,73,95.079682
355.7,77,95.172687
253.15,82,95.263682
315.35,77,95.638683
285.35,66,95.711684
326.0,100,95.821686
378.7,71,95.899679
368.05,66,96.278214
358.5,62,96.351213
354.65,73,96.442212
394.7,76,96.795215
331.15,79,96.903209
420.7,74,96.998214
391.55,89,97.390211
383.0,80,97.496212
389.7,86,97.600213
317.5,80,97.680214
340.75,84,98.075217
352.55,63,98.151217
396.0,80,98.236213
358.85,91,98.616211
348.5,80,98.705217
439.1,77,98.787208
356.35,84,99.186648
371.85,73,99.273649
351.1,88,99.376648
395.5,79,99.748638
353.5,92,99.865647
373.95,88,99.966648
378.55,81,100.334649
341.8,82,100.434648
363.5,73,100.52164
378.55,68,100.601663
403.9,91,101.092648
364.9,62,101.17264
391.55,74,101.248641
346.6,104,101.661644
355.7,64,101.732648
353.75,83,101.817641
379.1,86,102.228177
344.15,80,102.328181
391.4,83,102.419197
356.65,69,102.78518
399.95,65,102.870181
341.4,85,102.965177
362.3,71,103.035172
297.35,90,103.431181
381.05,69,103.517176
277.85,80,103.604176
300.6,78,103.97118
398.65,76,104.065179
399.95,83,104.160172
351.9,66,104.518182
369.35,63,104.594181
303.35,91,104.700172
398.95,82,104.794182
407.7,85,105.196961
343.65,71,105.276956
344.0,73,105.358974
313.55,80,105.747953
386.8,77,105.837953
338.55,64,105.921958
391.55,86,106.28996
352.55,96,106.402956
366.75,90,106.507958
394.7,79,106.893954
373.95,72,106.989959
398.8,88,107.092959
338.65,63,107.162958
321.55,80,107.556955
347.95,69,107.656955
355.7,88,107.754961
370.05,69,108.143441
386.95,72,108.27044
404.05,80,108.371444
399.4,77,108.750444
362.3,69,108.829443
417.4,78,108.921444
374.4,92,109.310439
313.4,76,109.40844
337.7,79,109.497445
417.05,88,109.598441
365.55,78,109.97444
430.4,82,110.06844
347.4,80,110.155441
355.05,78,110.659438
404.4,104,110.776445
350.6,84,110.869447
383.0,88,111.264009
370.0,82,111.35801
377.25,83,111.443004
339.4,97,111.834008
422.0,73,111.934009
370.0,86,112.035005
445.9,81,112.424009
296.1,64,112.503005
430.0,94,112.604005
341.4,77,112.984004
312.1,80,113.075004
426.65,62,113.148001
377.25,77,113.531006
348.1,63,113.609003
354.4,87,113.705005
331.0,76,113.787005
392.7,66,114.155536
399.7,89,114.259535
331.0,88,114.364529
404.55,75,114.749534
407.7,79,114.848532
382.35,98,114.955534
387.5,63,115.300536
334.55,74,115.40153
388.8,79,115.488527
357.0,85,115.866526
383.0,81,115.967531
417.4,71,116.056531
369.35,73,116.132531
382.35,82,117.124732
406.4,76,117.207726
368.7,87,117.307726
401.8,72,117.656734
343.2,68,117.734733
368.7,75,117.821728
339.4,59,117.881728
