#{"t_start": 1785073542.2785797, "env_id": "None"}
r,l,t
487.0,59,55.453729
474.0,87,55.700726
495.4,93,55.950725
469.4,83,56.166249
464.95,84,56.394249
500.0,74,56.601248
495.55,76,56.803252
477.75,77,57.006249
447.3,97,57.281248
451.75,81,57.501249
487.0,77,57.700249
490.8,87,57.95025
490.95,81,58.181249
495.55,71,58.366251
500.0,87,58.637252
473.5,83,58.851249
500.0,86,59.077316
478.1,65,59.254363
425.95,92,59.501375
443.55,72,59.687359
482.4,81,60.035365
443.05,80,60.252361
487.0,92,60.50136
461.0,82,60.742361
417.4,87,60.972368
477.8,71,61.16036
491.25,85,61.413358
460.5,93,61.658359
495.55,72,61.85336
478.1,85,62.07736
452.1,82,62.301882
456.4,76,62.504879
487.0,94,62.77688
482.4,68,62.956884
500.0,77,63.164879
500.0,86,63.396878
482.55,95,63.671878
478.1,95,63.91888
482.4,89,64.176881
487.0,62,64.340881
451.95,66,64.51488
464.8,88,64.746878
500.0,100,65.024395
477.8,99,65.284026
482.4,101,65.58903
478.1,68,65.770029
473.65,88,66.007026
495.55,81,66.260031
486.65,67,66.501028
486.5,72,66.761027
491.1,80,67.010026
482.55,95,67.286029
429.85,69,67.499027
477.75,73,67.71403
455.85,72,67.923028
487.0,85,68.257447
495.55,107,68.753445
464.8,81,68.976446
487.0,91,69.241447
469.05,69,69.455449
487.0,88,69.699446
500.0,74,69.889445
491.1,67,70.078445
455.4,78,70.295447
478.25,83,70.522446
487.0,64,70.702446
487.0,76,70.907449
482.2,77,71.111051
464.95,84,71.33358
495.4,69,71.53458
495.55,66,71.716581
500.0,96,71.977583
487.0,86,72.211579
460.0,73,72.406583
486.65,100,72.672585
495.4,96,72.94558
473.5,103,73.225581
473.65,88,73.46358
461.0,84,73.681585
460.65,75,73.882596
500.0,78,74.091586
486.65,76,74.311079
500.0,79,74.527075
495.4,87,74.755078
500.0,91,75.002071
486.35,74,75.192074
478.1,77,75.405072
500.0,95,75.676075
490.8,93,75.918077
478.1,68,76.103073
500.0,83,76.324075
474.0,76,76.541075
473.8,67,76.718073
500.0,79,77.066601
500.0,77,77.269205
477.75,97,77.534206
495.4,90,77.788204
482.4,80,77.999205
491.1,78,78.208204
495.4,81,78.445204
473.3,68,78.626204
500.0,76,78.830204
500.0,82,79.052221
491.1,102,79.324205
495.55,73,79.525207
500.0,59,79.685221
473.65,83,79.926206
500.0,86,80.153207
474.0,82,80.376558
456.2,80,80.590558
487.0,120,80.911558
455.7,64,81.094557
490.8,70,81.291557
495.55,74,81.479558
495.55,80,81.693558
482.55,78,81.908557
495.4,77,82.117561
500.0,74,82.315558
482.05,77,82.536562
482.05,95,82.78456
487.0,68,82.96256
487.0,99,83.228001
491.1,73,83.432002
495.4,83,83.643
491.1,75,83.858
500.0,94,84.10701
481.9,59,84.261999
500.0,80,84.477003
482.4,84,84.699001
495.4,75,84.900002
495.4,79,85.104001
451.25,78,85.456001
447.65,70,85.645
460.5,69,85.837003
447.3,77,86.049009
481.9,87,86.28345
468.9,64,86.44945
495.4,84,86.687449
491.1,74,86.88445
486.2,64,87.055451
491.1,68,87.233449
487.0,75,87.432451
490.8,82,87.668456
500.0,99,87.929449
495.4,73,88.13945
477.8,72,88.336448
495.4,95,88.585449
495.55,84,88.80345
487.0,79,89.017449
460.65,76,89.222608
500.0,86,89.469604
495.55,85,89.696604
495.4,61,89.858616
468.85,82,90.072604
500.0,101,90.348602
486.5,74,90.550605
495.55,85,90.801602
486.5,81,91.016604
486.65,82,91.242605
500.0,105,91.527604
490.95,83,91.740606
500.0,104,92.015604
473.65,72,92.234603
495.4,75,92.43313
482.05,81,92.647129
500.0,93,92.891129
495.4,70,93.090136
495.4,68,93.277132
487.0,65,93.469131
486.65,96,93.839129
438.6,65,94.01313
500.0,75,94.227131
425.95,77,94.43413
474.0,82,94.64813
491.1,76,94.85613
473.5,87,95.107696
482.4,64,95.274312
500.0,82,95.492299
495.4,73,95.684301
500.0,87,95.9273
455.55,66,96.107301
500.0,73,96.320301
460.3,66,96.504301
495.4,95,96.756305
473.3,93,96.997301
468.7,60,97.1673
500.0,87,97.410301
495.4,78,97.614301
486.2,89,97.867301
495.4,105,98.137303
495.4,98,98.400789
500.0,106,98.709798
500.0,74,98.907787
455.7,87,99.159807
491.1,82,99.385787
481.9,91,99.62279
486.65,81,99.848788
500.0,75,100.04779
500.0,80,100.263787
486.65,76,100.483787
490.95,78,100.690787
491.1,75,100.887789
486.65,92,101.12931
482.05,99,101.402001
495.55,99,101.662996
500.0,68,101.936002
491.1,87,102.207999
491.1,93,102.452998
464.3,71,102.658997
473.35,72,102.847998
486.65,65,103.019
500.0,69,103.219998
486.65,91,103.478998
482.4,66,103.658998
482.05,72,103.864001
486.65,81,104.087999
482.05,71,104.278998
486.65,90,104.524515
477.75,72,104.734518
486.65,79,104.950519
500.0,75,105.153517
477.6,85,105.381517
473.65,76,105.593518
486.65,99,105.857523
500.0,65,106.055518
495.4,88,106.292518
487.0,97,106.552518
500.0,78,106.762519
464.75,93,107.009518
460.35,94,107.259615
487.0,103,107.549613
473.35,71,107.735615
495.4,75,107.934611
490.8,78,108.148612
500.0,90,108.395612
500.0,85,108.617613
473.65,79,108.845613
473.65,74,109.037613
478.1,71,109.230616
477.0,82,109.451614
491.1,91,109.699616
469.2,84,109.921615
482.4,85,110.160613
487.0,84,110.389087
487.0,74,110.586087
430.55,72,110.779088
500.0,85,111.112091
500.0,79,111.330087
495.4,98,111.604088
490.8,72,111.810087
500.0,96,112.060086
495.55,89,112.299092
487.0,69,112.48809
478.1,103,112.766091
490.8,88,113.025088
500.0,100,113.285302
477.75,71,113.485302
500.0,73,113.675304
473.3,65,113.846303
433.95,77,114.051302
468.85,84,114.293301
487.0,77,114.496302
500.0,89,114.723301
500.0,95,114.970302
446.8,84,115.208302
495.55,73,115.397302
473.3,71,115.617306
473.35,95,115.880303
487.0,78,116.085302
482.05,82,116.305767
500.0,82,116.52676
478.1,77,116.72976
495.4,68,116.929762
486.2,77,117.129759
473.3,73,117.32776
478.1,79,117.54076
473.3,74,117.734758
490.8,77,117.94376
486.5,83,118.157759
486.65,70,118.36376
490.95,71,118.568771
495.55,71,118.758759
473.15,70,118.948766
482.2,74,119.143761
491.1,105,119.522364
459.8,74,119.717363
486.65,78,119.938363
473.65,82,120.148363
495.55,57,120.307362
473.3,85,120.531361
473.3,85,120.770363
482.4,90,121.008364
490.8,86,121.265363
495.4,84,121.494364
477.8,96,121.74937
487.0,76,121.960363
486.65,71,122.149363
490.8,71,122.342856
464.4,91,122.600856
495.4,107,122.880857
486.65,90,123.119857
464.4,58,123.280856
500.0,79,123.511856
486.65,69,123.692856
482.4,70,123.891852
491.1,89,124.134855
468.7,71,124.320855
486.65,73,124.517855
487.0,63,124.703855
495.4,81,124.915856
500.0,73,125.10686
487.0,95,125.377008
477.75,66,125.556008
500.0,80,125.779006
486.5,78,125.977007
477.45,81,126.20301
482.05,83,126.514007
500.0,81,126.818007
491.1,79,127.132007
455.85,92,127.398008
482.2,70,127.598006
486.65,71,127.796009
486.5,63,127.957007
500.0,85,128.181009
464.95,79,128.408533
486.65,81,128.624533
500.0,65,128.80053
473.65,76,129.012532
495.4,90,129.251527
477.75,63,129.418529
500.0,83,129.654528
490.8,75,129.857529
482.4,71,130.040529
477.45,73,130.229529
487.0,81,130.45853
500.0,69,130.665541
482.2,88,130.905528
464.4,68,131.107532
481.9,65,131.27553
495.55,84,131.493528
500.0,77,131.706532
495.55,109,132.006531
495.4,84,132.223534
495.55,75,132.441529
478.1,85,132.66253
500.0,92,132.911531
464.3,73,133.108531
500.0,63,133.282529
459.95,74,133.491533
486.65,67,133.68253
500.0,80,133.904529
500.0,89,134.14453
500.0,78,134.349528
500.0,87,134.584532
486.65,80,134.794529
487.0,80,135.020529
486.65,65,135.199529
495.4,89,135.42953
500.0,77,135.753653
477.95,79,135.985652
500.0,80,136.200652
482.2,66,136.375654
495.4,84,136.615652
491.1,76,136.825649
500.0,97,137.093653
486.2,73,137.283653
486.65,78,137.503652
477.6,70,137.685652
495.55,68,137.889655
481.9,70,138.078653
495.4,81,138.299651
495.55,97,138.564654
500.0,74,138.762653
477.6,80,138.981185
482.4,64,139.153184
