#{"t_start": 1785072800.6510413, "env_id": "None"}
r,l,t
392.75,61,66.472073
314.75,67,66.552078
383.0,111,66.670077
245.25,77,67.043072
378.45,81,67.132083
255.65,90,67.233078
383.0,55,67.293072
284.15,70,67.671077
297.45,76,67.771071
230.95,78,67.864074
254.5,74,68.232712
188.85,118,68.383234
208.1,100,68.488237
255.95,58,68.984244
305.8,72,69.072237
345.6,63,69.145242
317.75,78,69.226244
344.0,61,69.592244
231.1,94,69.721241
310.15,96,69.82024
356.35,64,70.187244
339.4,79,70.277241
315.3,65,70.35224
331.2,80,70.734245
319.5,75,70.821244
214.7,104,70.948235
327.1,99,71.346713
339.55,81,71.444719
262.1,79,71.538712
351.1,100,71.913719
315.4,79,72.009712
317.35,92,72.122712
351.35,72,72.484715
216.75,99,72.611718
248.55,73,72.687718
304.35,89,73.093724
340.3,61,73.180717
331.0,86,73.273715
229.4,101,73.679718
323.35,88,73.780713
279.0,83,73.883716
330.25,68,74.23937
245.85,68,74.324893
280.25,72,74.410894
331.0,68,74.483895
346.25,80,74.873899
356.8,77,74.958899
337.45,76,75.053896
334.55,90,75.449894
385.15,92,75.558899
326.45,105,75.668893
334.25,75,76.0559
392.25,75,76.147899
339.55,78,76.232894
288.6,89,76.616898
328.15,74,76.717899
355.7,88,76.818907
343.95,84,77.19889
312.1,110,77.331892
303.0,102,77.438127
285.45,97,77.981121
330.65,88,78.154126
261.45,81,78.246125
309.1,73,78.606127
345.5,91,78.719121
308.95,81,78.803123
329.7,83,79.185128
274.0,85,79.286124
322.1,66,79.358124
387.1,69,79.726124
270.05,93,79.851124
307.4,84,79.94712
409.0,62,80.3313
358.5,96,80.434307
337.6,81,80.532298
354.95,77,80.883307
368.05,78,80.984308
326.55,85,81.089307
375.35,79,81.169302
403.1,71,81.537301
326.4,86,81.638307
339.7,88,81.731303
317.5,79,82.109303
311.85,97,82.221303
297.8,85,82.304302
300.0,78,82.694301
290.7,91,82.800307
379.75,100,82.898303
303.7,78,83.280303
351.05,66,83.354485
416.25,98,83.45551
377.25,74,83.842485
334.8,93,83.958477
256.9,68,84.029485
282.35,68,84.384484
329.35,97,84.494479
356.1,91,84.589504
339.4,76,84.993481
330.6,77,85.081484
321.55,80,85.167478
289.4,73,85.541485
321.85,77,85.629482
381.7,83,85.727478
378.4,69,85.809484
403.25,98,86.227641
343.35,78,86.323719
367.4,100,86.851715
351.8,70,86.932719
345.95,73,87.020713
274.0,85,87.108711
331.45,93,87.506712
302.25,76,87.59672
338.25,81,87.678718
352.7,70,88.162714
393.35,100,88.342716
350.7,80,88.45472
360.2,97,88.902715
331.0,87,89.011727
359.8,77,89.100715
365.4,70,89.492945
367.35,80,89.590946
251.35,78,89.684953
351.1,86,90.070951
361.1,96,90.184947
404.55,64,90.263944
300.05,72,90.632947
378.55,90,90.741948
382.25,71,90.831952
369.8,73,90.902944
354.4,86,91.302953
369.8,71,91.387955
368.35,87,91.480953
319.75,92,91.890947
326.7,93,91.998947
333.15,91,92.096961
391.4,85,92.492135
351.25,74,92.576135
404.4,71,92.656134
290.7,70,93.01913
348.1,89,93.12113
338.45,77,93.215126
335.1,86,93.605132
353.6,71,93.719135
308.95,67,93.799129
456.4,92,94.21414
335.55,66,94.297136
320.65,63,94.372125
331.0,84,94.460134
364.25,93,94.857136
383.0,69,94.944135
309.4,76,95.027128
349.4,84,95.422354
337.7,79,95.517354
365.4,82,95.614347
249.1,92,96.147347
285.0,94,96.254354
409.0,80,96.35135
367.4,85,96.725348
327.7,67,96.799349
396.0,99,96.918353
342.7,72,97.273345
339.4,73,97.367354
399.8,74,97.467346
377.25,67,97.536352
429.4,96,97.929349
301.7,80,98.034353
260.55,73,98.107347
382.35,83,98.502524
292.0,74,98.58553
376.6,95,98.690527
347.95,71,99.067522
407.05,81,99.157522
387.1,76,99.24752
330.25,84,99.638529
337.55,89,99.756521
370.0,65,99.83052
352.55,77,99.914525
294.65,65,100.285522
386.8,80,100.383524
331.0,60,100.450538
331.0,66,100.799523
378.4,76,100.896527
377.25,79,100.99752
290.0,78,101.072524
353.7,92,101.493776
383.0,82,101.598783
396.0,66,101.671778
456.4,69,102.034779
309.1,76,102.130778
359.1,101,102.251781
365.4,84,102.631782
395.35,66,102.716783
461.0,70,102.79678
355.05,78,102.873782
420.7,71,103.261781
370.0,93,103.369779
266.1,85,103.459783
430.55,82,103.847783
326.7,78,103.936784
338.75,65,104.007775
383.0,74,104.3839
344.0,106,104.504905
329.0,62,104.572912
337.7,69,105.065899
315.2,91,105.172901
253.1,79,105.272904
357.0,74,105.633901
290.05,85,105.753901
357.0,93,105.860902
340.75,95,106.247906
403.75,80,106.343901
383.0,91,106.456905
357.0,90,106.841902
396.0,78,106.939904
404.2,71,107.018899
360.3,74,107.097901
355.85,68,107.470373
348.25,86,107.574373
365.55,90,107.671382
448.0,90,108.060367
285.25,66,108.141374
396.0,78,108.224372
424.8,86,108.605366
268.1,69,108.684372
400.1,66,108.766366
404.4,88,109.14537
396.0,82,109.253374
378.05,86,109.359369
404.55,98,109.76437
429.9,74,109.853367
329.35,78,109.947377
372.75,69,110.020367
343.35,83,110.41158
292.0,86,110.504579
355.55,82,110.593579
378.0,79,110.975587
376.7,81,111.085576
373.45,100,111.192583
371.45,89,111.585579
357.0,76,111.676579
434.5,68,111.751582
348.1,84,112.124585
408.25,73,112.226638
422.0,81,112.313579
390.1,89,112.72858
360.95,80,112.833577
334.2,68,112.912586
304.5,78,113.284579
295.95,94,113.405581
296.1,77,113.490971
373.95,79,113.56897
383.0,99,113.971971
409.0,69,114.051967
404.55,78,114.135971
317.35,99,114.684962
326.05,78,114.782967
396.0,91,114.885972
372.9,74,115.250967
342.6,62,115.325979
298.8,79,115.418963
378.0,100,115.807971
194.55,91,115.925967
291.8,76,116.017969
316.35,68,116.370285
357.0,96,116.497283
238.3,79,116.584277
316.65,66,116.955283
278.65,84,117.055285
291.5,75,117.139277
413.25,71,117.210285
336.4,79,117.608281
369.65,92,117.721285
339.4,77,117.797282
270.25,71,118.176284
364.75,66,118.254282
371.45,98,118.363284
357.0,74,118.765286
416.1,76,118.854279
351.5,85,118.964282
365.0,87,119.341285
309.1,83,119.443817
364.75,66,119.522816
352.55,78,119.889813
374.25,93,120.001813
373.75,74,120.100814
404.7,82,120.192818
378.05,86,120.716816
391.55,69,120.800816
282.5,67,120.872818
417.55,91,121.272811
391.4,89,121.385813
359.25,77,121.469808
409.0,73,121.838813
382.35,73,121.925812
370.0,84,122.023809
378.55,96,122.417625
357.0,102,122.538619
372.6,87,122.637618
399.95,71,123.008624
357.0,83,123.101626
350.4,83,123.198624
243.95,76,123.705626
282.45,75,123.794626
396.0,86,123.895622
339.4,71,123.966621
