#{"t_start": 1785072532.1410706, "env_id": "None"}
r,l,t
337.0,77,109.466559
372.05,70,109.863555
343.65,76,109.96256
305.3,86,110.069553
272.7,93,110.497552
235.55,74,110.603562
363.45,72,110.698555
339.2,61,110.766553
346.75,100,111.220556
356.5,80,111.332078
338.4,80,111.423074
394.85,83,111.878085
308.4,102,112.009074
394.7,103,112.462071
368.35,76,112.562083
362.95,61,112.651073
316.2,88,112.748082
383.3,79,113.240079
314.4,72,113.338081
285.35,63,113.412076
336.3,77,113.823083
269.9,82,113.942075
316.7,72,114.049077
355.7,96,114.496397
325.05,64,114.589397
282.05,75,114.680405
382.5,73,114.767398
373.1,72,115.201407
308.55,84,115.304406
215.95,81,115.403403
311.1,66,115.805394
352.4,81,115.9094
357.85,73,116.007398
261.55,91,116.517395
339.4,81,116.681399
396.0,79,116.842395
375.8,69,116.973398
394.7,89,117.47193
330.35,91,117.609942
328.15,91,117.714933
300.7,86,118.171938
404.55,63,118.256942
325.2,74,118.345933
377.1,69,118.909938
364.1,77,119.009938
352.55,85,119.126934
307.95,92,119.549936
274.2,74,119.652947
393.85,102,119.783931
370.0,76,120.192138
404.55,92,120.331129
361.7,91,120.441132
311.6,85,120.859125
373.95,79,120.956138
358.55,115,121.087129
270.15,74,121.618127
349.1,86,121.781129
320.25,78,121.927126
230.75,80,122.48813
316.05,83,122.642132
324.6,72,122.751125
342.05,91,123.294658
299.8,86,123.444646
349.3,79,123.573646
362.1,88,124.157645
280.85,87,124.29865
297.3,76,124.405657
266.0,95,124.953656
341.15,78,125.121651
303.7,74,125.28065
339.4,72,125.401648
264.05,92,125.911651
305.0,77,126.012652
342.0,89,126.114243
383.8,76,126.582399
259.55,103,126.729402
364.25,67,126.80841
375.95,83,127.278405
292.0,73,127.374399
316.05,82,127.474403
414.8,102,127.938403
404.4,84,128.051398
303.25,69,128.128403
455.35,80,128.542399
347.95,98,128.673397
334.95,71,128.75841
365.55,110,129.235394
407.05,71,129.326948
312.25,91,129.436956
353.75,82,130.013988
374.1,70,130.109952
320.65,69,130.193952
349.95,77,130.649958
344.0,72,130.746957
251.05,77,130.847949
363.75,102,131.285952
383.0,75,131.387958
290.8,76,131.487967
355.05,80,131.584963
301.2,67,132.002959
399.95,59,132.08896
381.7,67,132.169038
350.6,88,132.591125
422.0,86,132.71112
389.1,80,132.809124
369.35,82,132.906131
370.0,89,133.330132
372.5,77,133.437137
316.7,71,133.521124
