#{"t_start": 1785071864.156552, "env_id": "None"}
r,l,t
151.2,90,68.902174
24.85,65,68.975193
-26.15,69,69.049173
103.2,96,69.287173
27.5,81,69.415174
96.65,72,69.494174
34.35,68,69.568172
41.25,75,69.653184
-68.35,83,69.743175
61.4,61,69.812172
138.65,75,70.020174
-28.15,79,70.138173
84.8,95,70.250173
24.15,93,70.351174
29.0,60,70.418172
52.2,63,70.485172
128.45,75,70.564173
33.3,89,70.808173
65.8,89,70.954716
60.2,82,71.040705
31.1,76,71.121704
-70.15,65,71.189703
78.3,88,71.293706
0.15,67,71.496704
23.5,72,71.603718
12.15,71,71.687705
95.2,93,71.791701
67.4,111,71.914719
63.6,85,72.013701
20.05,68,72.197702
172.4,76,72.323704
53.2,74,72.408706
45.15,88,72.515702
31.4,80,72.600715
1.9,79,72.690705
78.5,89,72.885707
81.65,94,73.047705
11.65,78,73.138705
22.5,73,73.217705
67.0,73,73.295707
29.85,68,73.436721
164.3,78,73.580704
75.75,78,73.783937
106.15,76,73.90993
90.55,81,74.003931
48.1,74,74.083941
153.2,78,74.16894
42.55,92,74.265941
39.5,93,74.484928
19.4,86,74.615929
69.7,88,74.741929
65.2,73,74.81894
39.55,71,74.894929
65.65,80,74.993943
40.8,84,75.08093
76.9,67,75.287929
140.3,69,75.392928
-9.4,83,75.48993
45.0,69,75.566931
79.8,74,75.646937
80.4,97,75.75893
