#{"t_start": 1784973515.0908165, "env_id": "None"}
r,l,t
500.0,83,104.714885
495.4,62,104.984883
477.6,77,105.221883
495.4,93,105.471883
495.55,65,105.6969
477.6,75,105.921888
490.8,93,106.174893
482.05,76,106.365897
495.4,75,106.563891
482.4,79,106.76488
495.4,77,106.960884
490.8,75,107.194882
487.0,88,107.448069
500.0,57,107.605124
447.15,89,107.847126
487.0,105,108.116127
486.35,89,108.346127
490.8,103,108.645129
491.1,74,108.842127
474.0,63,108.998115
487.0,83,109.371124
482.55,63,109.537128
486.65,80,109.746128
460.65,93,110.008117
486.65,89,110.249115
495.4,77,110.457133
500.0,96,110.799668
500.0,67,111.042643
490.8,77,111.318676
491.1,93,111.678641
486.65,76,111.955646
486.65,84,112.344657
486.65,96,112.681641
500.0,93,113.006656
500.0,73,113.263645
500.0,78,113.565938
491.1,80,113.807937
500.0,65,114.014949
500.0,80,114.238932
495.4,84,114.48495
495.55,95,114.724932
481.9,75,114.914934
482.2,59,115.068935
500.0,83,115.294935
500.0,74,115.492931
500.0,72,115.68895
495.4,75,115.885945
495.4,97,116.143931
459.5,83,116.342942
495.4,78,116.546949
500.0,82,116.742456
487.0,93,117.125506
464.4,79,117.360453
481.9,79,117.553472
477.45,62,117.72647
486.65,82,117.940453
500.0,72,118.138454
495.55,104,118.426464
500.0,73,118.604464
486.65,74,118.805453
486.65,72,118.977456
495.55,85,119.212452
500.0,117,119.51773
500.0,80,119.744721
477.6,91,119.95473
468.85,108,120.239719
495.4,81,120.477718
486.35,87,120.704716
477.75,86,120.93573
482.05,94,121.182719
468.85,70,121.36772
482.05,65,121.525717
477.95,87,121.739717
495.4,83,121.954732
500.0,68,122.131722
477.75,72,122.387729
495.55,72,122.569731
500.0,69,122.749235
486.65,80,122.962243
450.75,63,123.152245
495.55,90,123.387247
491.1,88,123.638243
500.0,76,123.832236
500.0,95,124.097233
500.0,100,124.495233
468.85,76,124.772234
477.75,93,125.064234
486.65,62,125.304247
487.0,83,125.569682
500.0,79,125.83968
495.4,81,126.125683
495.4,98,126.484684
500.0,63,126.738677
500.0,88,127.062684
495.4,94,127.424683
495.4,72,127.6657
491.1,77,128.013678
500.0,83,128.346679
477.75,96,128.710134
495.55,84,129.020136
477.95,66,129.251137
500.0,84,129.547134
452.1,85,129.848138
455.7,99,130.189134
491.1,64,130.425145
474.0,80,130.70915
490.8,83,130.99614
486.5,84,131.235152
482.4,76,131.425138
486.5,75,131.634381
495.4,84,131.838377
495.4,92,132.090388
477.45,82,132.478378
495.4,76,132.692378
481.75,64,132.856393
495.4,86,133.098388
482.05,72,133.284377
491.1,73,133.536381
491.1,83,133.872389
491.1,72,134.145377
482.4,86,134.411377
500.0,85,134.682586
446.45,81,134.891595
495.55,83,135.10259
486.65,85,135.344601
500.0,63,135.509596
500.0,72,135.696583
486.5,63,135.873584
482.05,76,136.072583
500.0,102,136.370583
495.4,79,136.553586
491.1,72,136.763584
468.7,65,136.942584
500.0,77,137.141583
500.0,64,137.307588
482.2,94,137.602742
486.2,83,137.802731
500.0,68,137.986731
500.0,91,138.238734
500.0,76,138.488731
500.0,92,138.72073
473.0,99,138.986748
500.0,96,139.244729
500.0,88,139.629747
477.75,82,139.855729
500.0,78,140.05674
491.1,72,140.23974
486.65,71,140.414747
500.0,70,140.612745
477.75,67,140.783973
500.0,84,141.013972
500.0,87,141.247981
495.55,68,141.426971
500.0,93,141.678972
500.0,110,141.967969
500.0,91,142.227973
478.1,76,142.414983
491.1,74,142.647987
500.0,74,142.845977
495.4,73,143.038973
490.8,87,143.292969
500.0,88,143.511223
495.4,92,143.778821
500.0,68,143.935827
500.0,92,144.168815
500.0,108,144.45581
495.4,62,144.627821
482.05,84,144.84681
