#{"t_start": 1785074328.7779424, "env_id": "None"}
r,l,t
-77.3,90,12.567464
20.95,86,12.674464
1.7,74,12.776465
-113.75,84,12.883467
36.45,110,13.022468
26.5,88,13.152463
-62.65,69,13.245464
-146.55,77,13.357464
-9.05,75,13.461466
13.55,81,13.582464
-17.7,85,13.707458
-37.3,79,13.816463
-71.25,112,13.966466
-223.5,85,14.070462
62.9,85,14.184464
-41.7,79,14.315468
-24.2,77,14.416464
169.0,81,14.537464
35.7,81,14.644467
-22.1,88,14.760463
54.55,89,14.880468
65.45,91,14.996572
71.95,71,15.084112
-167.85,73,15.188112
14.7,90,15.295111
-120.1,78,15.427119
-135.9,78,15.527112
-11.6,91,15.647111
-26.25,73,15.753106
-43.95,90,15.879113
50.6,84,15.982112
-48.05,68,16.071112
22.25,73,16.162125
22.5,102,16.296112
-23.9,90,16.418111
67.95,69,16.512118
72.55,97,16.63511
-1.9,64,16.717112
-100.85,79,16.823114
8.75,93,16.956111
7.5,59,17.042111
-88.7,66,17.12311
-12.25,92,17.263115
-129.75,97,17.396116
29.35,74,17.516112
-51.8,76,17.613108
-44.2,82,17.722111
-8.2,84,17.835117
-83.05,64,17.912109
50.85,74,18.012106
86.15,67,18.102292
39.5,96,18.235293
-193.8,71,18.322288
26.5,92,18.457285
30.8,81,18.564295
44.5,79,18.666288
15.5,67,18.74529
-71.55,86,18.857288
6.45,82,18.962291
25.5,74,19.055288
-12.55,63,19.134288
16.15,75,19.238292
59.65,87,19.372289
124.9,67,19.467287
-103.55,60,19.662288
7.6,100,19.786293
2.1,82,19.89329
-44.05,58,19.96729
24.55,94,20.088283
55.5,67,20.187283
124.35,92,20.305286
-13.9,86,20.423288
16.95,86,20.541289
84.9,75,20.652284
-10.05,94,20.784292
57.65,76,20.880288
40.1,82,20.989888
66.3,70,21.076946
76.8,68,21.195946
-32.0,76,21.297951
94.75,91,21.415947
131.95,71,21.509949
80.1,71,21.596948
97.0,84,21.721952
0.65,67,21.812947
29.0,70,21.904951
-10.55,80,22.021956
68.3,85,22.128946
-46.55,69,22.23695
43.25,97,22.374946
141.15,97,22.503952
-23.55,83,22.615947
57.85,71,22.709945
6.7,71,22.807947
43.15,77,22.915942
68.7,77,23.022951
-0.1,85,23.130944
43.6,96,23.257947
120.1,79,23.380947
-1.9,85,23.496948
48.05,80,23.603948
-116.15,68,23.690951
27.6,96,23.820944
52.3,90,23.945948
96.15,81,24.061946
-17.6,99,24.194476
149.9,68,24.281472
-3.5,85,24.403468
46.9,71,24.489472
118.25,96,24.611473
161.65,92,24.733474
36.95,91,24.849473
81.25,75,24.953477
39.4,81,25.060473
214.15,89,25.171476
10.55,54,25.250473
-7.85,65,25.335495
-72.0,95,25.477473
137.5,73,25.567472
65.4,89,25.685474
-125.55,86,25.809472
73.95,107,25.944474
37.55,69,26.036472
129.25,89,26.147472
55.85,84,26.257472
8.65,95,26.380477
26.4,91,26.509472
174.1,61,26.586471
23.65,84,26.700473
56.3,80,26.80747
-5.2,86,26.923481
70.6,82,27.034475
151.55,69,27.125995
140.15,77,27.225996
125.45,84,27.342002
108.6,92,27.472999
107.9,76,27.574003
84.25,73,27.672003
14.6,74,27.768999
83.8,84,27.885999
130.6,75,28.013003
78.9,70,28.106003
5.85,82,28.213
53.55,87,28.321993
211.8,73,28.428999
168.0,76,28.527999
87.35,77,28.631999
127.35,86,28.737995
140.75,77,28.844001
152.0,64,28.934999
161.8,70,29.037997
166.55,88,29.155
105.65,76,29.263
138.8,84,29.480999
129.0,101,29.612
81.3,71,29.706003
69.75,87,29.829
165.15,69,29.924997
-1.75,87,30.039998
56.05,74,30.138548
99.95,61,30.228547
58.65,74,30.330546
101.95,66,30.431542
167.5,71,30.526543
168.3,71,30.615544
132.8,79,30.739542
157.9,91,30.86954
90.95,78,30.969545
75.45,95,31.097545
79.0,59,31.187544
122.8,87,31.307548
0.95,89,31.422544
89.8,81,31.532544
40.5,78,31.629544
150.25,76,31.733545
36.45,87,31.85154
73.5,81,31.970544
88.2,69,32.058548
107.45,87,32.182544
234.25,92,32.312545
130.1,83,32.427546
116.95,97,32.549548
199.2,66,32.635549
119.9,97,32.752539
164.8,86,32.872546
60.8,57,32.951547
122.45,87,33.063299
109.6,84,33.175298
135.55,69,33.270302
187.9,60,33.351302
153.7,91,33.470301
120.3,86,33.571298
52.3,92,33.688298
243.75,83,33.798298
170.45,82,33.904303
118.6,81,34.008299
158.35,73,34.101301
187.35,72,34.194301
82.35,79,34.2933
165.9,101,34.444299
76.85,71,34.533298
207.5,78,34.649294
73.85,85,34.762298
73.7,68,34.875293
143.45,82,34.985298
148.7,82,35.088299
92.75,85,35.202296
83.6,99,35.334301
134.1,84,35.433298
146.55,110,35.571297
85.85,67,35.706293
103.4,77,35.824295
191.0,93,35.957297
88.95,91,36.083294
85.8,78,36.193823
169.05,103,36.328828
229.25,63,36.414821
168.7,69,36.501823
112.95,96,36.634829
119.1,103,36.769823
60.9,83,36.885832
138.35,84,37.001823
80.2,103,37.138819
157.95,86,37.245827
160.15,86,37.356828
199.2,99,37.495825
169.4,90,37.612824
158.95,79,37.716825
135.4,86,37.833828
117.9,86,37.961831
101.1,84,38.129823
133.05,79,38.226825
166.7,81,38.337823
119.45,84,38.444824
119.25,99,38.573823
156.85,97,38.717824
170.55,95,38.863824
190.15,83,38.972823
238.25,75,39.073561
244.75,114,39.255558
108.5,70,39.441561
144.05,79,39.554552
242.1,85,39.661559
140.7,93,39.782558
164.55,74,39.887557
132.55,75,39.989558
49.0,85,40.101557
226.1,86,40.222558
190.95,86,40.331558
129.9,106,40.473552
245.0,91,40.594563
71.3,71,40.694558
95.45,100,40.818558
55.1,97,40.945558
185.75,80,41.054556
8.2,80,41.163558
102.35,84,41.276557
257.1,83,41.388557
176.15,84,41.494572
181.8,73,41.583557
170.05,75,41.680558
161.55,86,41.873559
217.8,86,42.015558
207.2,94,42.167562
252.25,70,42.261101
140.0,94,42.386101
268.55,86,42.5011
179.6,105,42.653101
115.15,86,42.772101
130.5,76,42.881101
182.05,86,43.003098
187.2,82,43.1181
146.8,89,43.252101
258.9,100,43.392104
198.15,86,43.504101
198.4,90,43.615103
226.5,90,43.730096
126.05,83,43.845102
161.45,64,43.9361
179.6,94,44.055098
193.65,78,44.161102
311.7,98,44.299101
233.45,64,44.390102
106.35,78,44.506105
229.65,87,44.619115
174.1,72,44.708101
250.15,81,44.818103
213.85,73,44.908105
146.75,64,45.005101
177.1,91,45.130281
218.55,96,45.324283
66.75,73,45.470283
213.0,76,45.581284
180.85,78,45.695289
169.75,78,45.791281
180.6,73,45.888281
144.25,74,45.979282
162.45,94,46.127281
118.8,103,46.275281
179.65,74,46.382281
191.25,78,46.480281
197.2,67,46.574291
258.6,66,46.656286
251.85,73,46.766283
221.25,57,46.853286
105.3,94,46.983282
141.95,76,47.093282
191.55,72,47.191281
103.55,70,47.294283
191.7,65,47.385281
171.6,80,47.488282
199.8,98,47.613285
125.05,68,47.704287
34.9,82,47.813282
202.85,87,47.922282
154.8,63,48.007281
249.75,77,48.104286
142.7,80,48.214461
148.75,91,48.333469
144.5,84,48.45147
194.2,81,48.566465
63.8,75,48.675464
161.65,74,48.771464
109.95,87,49.013465
159.35,76,49.10746
176.7,79,49.229469
111.15,87,49.35146
150.4,83,49.465462
206.3,87,49.581465
126.4,110,49.744465
148.05,86,49.89046
190.75,79,49.986464
91.85,73,50.083465
246.6,90,50.206476
146.45,69,50.300468
132.35,81,50.417462
211.1,69,50.505465
168.8,97,50.644463
204.0,79,50.755465
219.1,72,50.846466
155.2,100,50.972465
189.6,78,51.083492
199.85,75,51.175556
253.4,79,51.296556
288.1,94,51.429557
201.85,75,51.536555
188.8,96,51.667557
131.8,66,51.760558
201.15,79,51.876555
194.9,92,52.005557
160.9,83,52.103557
126.55,68,52.201557
189.25,69,52.292557
126.25,84,52.416556
112.2,84,52.525553
157.3,71,52.616551
203.9,85,52.727557
136.85,75,52.825555
188.15,79,52.939556
137.2,87,53.047556
202.25,87,53.157556
263.4,107,53.299556
138.85,81,53.425556
259.4,78,53.530555
182.15,85,53.635551
93.0,78,53.735558
171.1,71,53.831561
163.15,54,53.912556
101.75,88,54.039555
161.5,78,54.152556
138.15,92,54.275795
260.15,99,54.405795
161.5,73,54.520794
237.45,80,54.617796
221.05,79,54.724794
188.2,64,54.817796
195.5,90,54.936796
222.5,84,55.053796
92.95,87,55.168796
157.1,77,55.262796
194.65,84,55.382793
131.4,81,55.488799
129.5,105,55.625799
199.4,64,55.714801
259.25,71,55.8228
231.6,81,55.940794
175.05,74,56.042796
246.7,73,56.146796
228.35,69,56.240793
185.75,86,56.369794
167.4,72,56.463795
201.65,70,56.573795
109.1,61,56.656797
169.9,89,56.802797
250.75,74,56.905791
168.9,84,57.018794
145.1,81,57.131014
165.8,67,57.23301
233.05,83,57.334014
201.9,87,57.457014
149.35,85,57.57001
183.7,85,57.691011
196.8,92,57.802008
275.05,76,57.908008
141.0,71,57.99801
212.4,88,58.110013
227.85,72,58.21401
158.65,80,58.308009
131.6,88,58.441013
285.85,92,58.562011
233.5,87,58.694013
171.85,61,58.76701
271.7,80,58.98701
238.4,89,59.116014
223.5,75,59.223018
164.45,101,59.356005
245.5,68,59.45801
173.9,73,59.552011
171.9,86,59.666014
159.75,74,59.83601
226.6,75,59.980012
102.15,85,60.167009
190.15,58,60.273382
285.05,67,60.401376
226.35,84,60.522379
260.55,85,60.649381
246.85,81,60.783379
246.75,59,60.883379
226.05,75,60.984379
175.15,94,61.104382
199.75,98,61.233379
235.45,84,61.352382
129.65,60,61.441379
202.0,75,61.53238
137.0,125,61.68838
127.55,76,61.783375
234.75,94,61.915384
206.8,98,62.04638
177.6,85,62.16538
243.45,84,62.268379
122.5,83,62.379388
305.7,95,62.515385
198.4,83,62.632383
227.75,68,62.723379
201.2,80,62.831381
226.1,75,62.937379
168.25,87,63.070937
179.9,82,63.187263
213.75,76,63.275266
216.65,66,63.364265
235.8,76,63.485272
267.7,79,63.599262
203.1,78,63.706266
277.95,72,63.816265
257.95,108,63.970264
182.9,94,64.114265
179.75,90,64.221269
217.05,88,64.338266
156.5,82,64.448264
228.6,77,64.549266
270.1,78,64.655266
194.65,74,64.748267
154.4,85,64.863266
186.85,91,64.982266
263.1,80,65.084271
229.9,86,65.212263
243.3,90,65.324266
190.65,99,65.455266
263.85,86,65.571268
156.3,88,65.692266
277.8,86,65.801271
119.15,64,65.884266
202.05,98,66.021266
283.05,86,66.137266
201.2,90,66.256434
242.65,99,66.394436
265.1,75,66.482435
217.1,93,66.600435
213.65,59,66.68343
202.5,79,66.790434
267.95,72,66.878434
228.9,78,66.977436
280.2,83,67.088433
243.4,99,67.223438
211.55,84,67.332435
234.65,86,67.454435
233.25,76,67.562438
164.95,66,67.641433
242.65,80,67.747435
172.1,79,67.842435
234.25,85,67.957435
202.65,90,68.072434
207.9,71,68.158435
201.35,94,68.289439
236.5,88,68.539432
254.95,73,68.641431
247.45,93,68.774435
248.8,93,68.890439
230.3,83,68.996436
259.8,96,69.124481
253.65,76,69.223558
291.3,69,69.330561
291.55,78,69.437559
198.45,86,69.553556
200.1,86,69.663554
247.95,79,69.771557
201.5,68,69.866559
