#{"t_start": 1785071463.7120013, "env_id": "None"}
r,l,t
146.75,80,80.558413
122.7,74,80.72743
212.45,93,80.872413
68.65,112,81.082415
70.8,82,81.243414
232.55,83,81.409416
149.85,69,81.523414
154.65,78,81.687415
122.25,82,81.815425
147.6,84,81.98991
213.85,73,82.142909
91.95,104,82.300909
101.35,67,82.438908
145.25,92,82.625908
107.3,88,82.83591
156.85,85,83.038909
156.3,63,83.13792
168.75,107,83.340909
243.3,82,83.514918
63.95,82,83.697922
225.2,117,83.923911
234.8,68,84.030911
211.05,80,84.194911
185.6,92,84.341911
185.55,69,84.48291
166.65,78,84.651914
240.45,71,84.767425
146.4,77,84.933081
257.75,96,85.083083
107.8,86,85.261081
161.7,98,85.447084
105.85,65,85.546094
191.95,83,85.731082
179.1,78,85.894083
225.3,95,86.035081
198.4,93,86.218081
189.8,66,86.358082
242.9,96,86.594086
214.05,75,86.784096
249.85,71,86.929099
155.85,80,87.051081
222.85,101,87.248093
137.75,89,87.423083
174.5,77,87.543091
137.4,73,87.708081
217.2,83,87.838082
205.15,89,88.051461
289.6,76,88.270458
153.65,95,88.408469
217.5,76,88.571455
196.4,82,88.74646
244.45,73,88.870457
194.5,75,89.037459
254.95,79,89.232463
356.6,79,89.358458
212.05,82,89.517459
152.75,79,89.639456
184.6,69,89.795459
255.7,86,89.961455
164.5,83,90.091459
229.15,77,90.244458
198.45,92,90.549459
-6.4,74,90.684457
139.85,88,90.879693
130.1,79,91.000689
119.0,91,91.177692
225.15,97,91.3657
224.45,79,91.543693
160.35,81,91.672693
197.3,85,91.874695
232.8,96,92.057692
194.15,82,92.185693
234.25,69,92.337693
118.55,79,92.460694
200.2,82,92.622692
175.15,92,92.812706
110.5,96,92.957693
160.35,73,93.113696
211.15,63,93.250693
198.3,94,93.397703
170.0,71,93.542692
259.55,90,93.719692
318.15,94,93.982232
102.0,78,94.130224
202.65,80,94.291219
175.5,86,94.45122
135.7,86,94.609217
182.1,96,94.800219
180.65,83,94.930224
194.55,79,95.091218
350.05,93,95.271218
148.45,99,95.41822
258.7,84,95.596234
162.25,66,95.748219
144.1,95,95.89222
230.1,71,96.049217
173.5,82,96.172218
212.75,67,96.312219
277.9,64,96.409219
231.25,74,96.576218
136.85,77,96.729221
123.05,80,96.861866
236.0,70,97.007401
133.9,96,97.209383
191.35,89,97.344383
196.25,88,97.516384
223.45,78,97.812385
242.6,95,97.958383
250.45,72,98.112387
227.2,85,98.282384
240.2,82,98.407383
262.75,80,98.594387
159.7,86,98.727395
310.6,84,98.896396
176.55,80,99.059386
287.45,79,99.185383
156.75,80,99.356385
195.55,74,99.510398
80.0,85,99.647383
144.05,94,99.831394
183.95,105,100.024912
213.5,83,100.164926
209.55,78,100.326917
281.3,78,100.47791
177.15,86,100.605914
234.95,80,100.787926
